,inventory_id,fig_num,quantity
12244,23334,fig-009488,1
12245,23334,fig-009489,1
12246,23335,fig-000861,1
12247,23350,fig-005971,1
12248,23350,fig-005972,1
12249,23351,fig-002134,1
12250,23351,fig-002553,1
12251,23351,fig-002554,1
12252,23352,fig-001846,1
12253,23352,fig-002553,1
12254,23352,fig-006013,1
12255,23352,fig-006014,1
12256,23352,fig-006015,1
12257,23352,fig-006016,1
12258,23353,fig-005969,1
12259,23353,fig-005970,1
12260,23356,fig-001846,1
12261,23356,fig-005968,1
12262,23359,fig-001754,1
12263,23360,fig-001755,1
12264,23361,fig-001756,1
12265,23362,fig-010322,1
12266,23363,fig-008981,1
12267,23364,fig-002806,1
12268,23366,fig-001759,1
12269,23368,fig-001760,1
12270,23369,fig-001761,1
12271,23388,fig-001762,1
12272,23411,fig-000462,1
12273,23461,fig-001763,1
12274,23464,fig-001764,1
12275,23466,fig-007433,1
12276,23466,fig-007434,1
12277,23466,fig-007435,1
12278,23466,fig-007436,1
12279,23466,fig-007437,1
12280,23478,fig-001765,1
12281,23480,fig-001766,1
12282,23481,fig-001767,1
12283,23483,fig-001768,1
12284,23484,fig-001769,1
12285,23486,fig-001770,1
12286,23514,fig-001771,1
12287,23520,fig-001772,1
12288,23523,fig-001773,1
12289,23544,fig-003118,1
12290,23545,fig-001775,1
12291,23596,fig-001777,1
12292,23655,fig-003504,1
12293,23655,fig-003505,1
12294,23655,fig-003506,2
12295,23656,fig-003504,1
12296,23656,fig-003505,1
12297,23656,fig-003506,2
12298,23668,fig-008265,1
12299,23668,fig-008266,1
12300,23671,fig-000248,1
12301,23671,fig-000781,1
12302,23688,fig-006026,1
12303,23688,fig-006027,1
12304,23688,fig-006028,1
12305,23688,fig-006029,1
12306,23689,fig-006030,1
12307,23689,fig-006031,1
12308,23689,fig-006032,1
12309,23691,fig-005995,1
12310,23691,fig-006007,1
12311,23691,fig-006008,1
12312,23691,fig-006009,1
12313,23692,fig-006010,1
12314,23692,fig-006011,1
12315,23692,fig-006012,1
12316,23718,fig-001778,1
12317,23730,fig-000851,1
12318,23730,fig-005098,1
12319,23731,fig-003690,1
12320,23731,fig-003839,1
12321,23731,fig-003840,1
12322,23731,fig-003841,1
12323,23858,fig-006659,1
12324,23858,fig-006660,1
12325,23858,fig-006661,1
12326,23866,fig-007855,1
12327,23866,fig-007860,1
12328,23866,fig-007864,1
12329,23866,fig-007865,1
12330,23866,fig-007866,1
12331,23866,fig-007867,1
12332,23866,fig-007868,1
12333,23869,fig-001779,1
12334,23891,fig-000114,1
12335,23891,fig-006950,1
12336,23892,fig-007621,1
12337,23892,fig-007625,3
12338,23892,fig-007626,1
12339,23892,fig-007635,1
12340,23892,fig-007637,1
12341,23892,fig-010540,1
12342,23892,fig-010558,1
12343,23892,fig-010743,1
12344,23929,fig-001730,1
12345,24049,fig-004158,1
12346,24049,fig-004159,1
12347,24069,fig-001733,1
12348,24069,fig-007878,1
12349,24069,fig-007881,1
12350,24069,fig-007901,1
12351,24083,fig-006719,1
12352,24143,fig-001780,1
12353,24148,fig-006004,1
12354,24148,fig-006005,1
12355,24148,fig-006006,1
12356,24175,fig-004340,1
12357,24175,fig-004341,1
12358,24176,fig-004308,1
12359,24176,fig-004309,1
12360,24176,fig-004310,2
12361,24177,fig-004303,1
12362,24177,fig-004304,1
12363,24178,fig-004336,1
12364,24178,fig-004337,1
12365,24178,fig-004338,1
12366,24178,fig-004339,1
12367,24228,fig-004305,1
12368,24228,fig-004306,1
12369,24228,fig-004307,1
12370,24317,fig-003754,3
12371,24318,fig-006635,1
12372,24318,fig-006637,1
12373,24326,fig-001755,1
12374,24327,fig-010333,1
12375,24328,fig-002619,1
12376,24328,fig-002620,1
12377,24330,fig-001782,1
12378,24331,fig-002623,1
12379,24331,fig-002624,1
12380,24332,fig-002639,1
12381,24332,fig-002642,1
12382,24332,fig-002643,1
12383,24333,fig-002630,1
12384,24333,fig-002631,1
12385,24333,fig-002632,1
12386,24333,fig-002633,1
12387,24334,fig-002625,1
12388,24334,fig-002626,1
12389,24336,fig-006639,1
12390,24336,fig-006651,1
12391,24336,fig-006652,1
12392,24337,fig-006033,1
12393,24337,fig-006034,1
12394,24345,fig-001783,1
12395,24351,fig-007214,1
12396,24351,fig-007216,1
12397,24351,fig-007218,1
12398,24351,fig-007219,1
12399,24357,fig-001667,1
12400,24357,fig-002616,1
12401,24357,fig-002629,1
12402,24364,fig-008156,1
12403,24364,fig-008157,1
12404,24365,fig-009499,1
12405,24369,fig-008404,1
12406,24370,fig-008399,1
12407,24371,fig-008397,1
12408,24371,fig-008398,1
12409,24372,fig-008392,1
12410,24372,fig-008394,1
12411,24373,fig-008394,1
12412,24373,fig-008402,1
12413,24374,fig-001690,1
12414,24374,fig-002729,1
12415,24374,fig-002912,1
12416,24374,fig-003159,1
12417,24374,fig-003160,1
12418,24374,fig-003161,1
12419,24374,fig-003162,1
12420,24374,fig-003163,1
12421,24374,fig-003164,1
12422,24374,fig-003165,1
12423,24374,fig-003166,1
12424,24374,fig-003167,1
12425,24374,fig-003168,1
12426,24374,fig-003169,1
12427,24375,fig-003679,2
12428,24375,fig-003826,1
12429,24375,fig-003827,1
12430,24543,fig-007262,1
12431,24543,fig-007263,1
12432,24544,fig-003679,2
12433,24544,fig-003725,2
12434,24544,fig-003726,1
12435,24565,fig-010477,1
12436,24618,fig-001784,1
12437,24619,fig-001673,1
12438,24619,fig-010323,1
12439,24619,fig-010335,1
12440,24620,fig-009142,1
12441,24620,fig-009143,1
12442,24620,fig-009144,1
12443,24620,fig-009145,1
12444,24620,fig-009146,1
12445,24629,fig-001785,1
12446,24630,fig-009327,1
12447,24630,fig-009328,1
12448,24630,fig-009329,1
12449,24631,fig-002560,1
12450,24631,fig-002561,1
12451,24634,fig-009273,1
12452,24634,fig-009274,1
12453,24634,fig-009275,1
12454,24635,fig-002892,1
12455,24635,fig-009338,1
12456,24635,fig-009339,1
12457,24635,fig-009340,1
12458,24635,fig-009341,1
12459,24636,fig-009316,1
12460,24636,fig-009317,1
12461,24637,fig-007821,1
12462,24641,fig-007656,1
12463,24641,fig-007657,1
12464,24643,fig-001786,1
12465,24644,fig-003586,1
12466,24644,fig-003587,1
12467,24645,fig-001692,1
12468,24645,fig-003496,1
12469,24646,fig-001693,1
12470,24646,fig-001694,1
12471,24646,fig-003483,1
12472,24648,fig-001799,1
12473,24649,fig-001787,1
12474,24649,fig-007219,1
12475,24649,fig-007220,1
12476,24650,fig-001788,1
12477,24651,fig-007215,1
12478,24651,fig-007218,1
12479,24652,fig-007219,1
12480,24652,fig-007220,1
12481,24652,fig-007221,1
12482,24653,fig-001788,1
12483,24653,fig-001799,1
12484,24653,fig-007214,1
12485,24653,fig-007215,1
12486,24653,fig-007216,1
12487,24653,fig-007217,1
12488,24654,fig-009564,1
12489,24654,fig-009565,1
12490,24654,fig-009566,1
12491,24654,fig-009567,1
12492,24654,fig-009568,1
12493,24654,fig-009569,1
12494,24654,fig-009570,1
12495,24654,fig-009571,1
12496,24654,fig-009572,1
12497,24654,fig-009573,1
12498,24654,fig-009574,1
12499,24654,fig-009575,1
12500,24654,fig-009576,1
12501,24663,fig-009839,1
12502,24663,fig-009840,1
12503,24663,fig-009841,1
12504,24663,fig-009842,1
12505,24663,fig-009843,1
12506,24663,fig-009844,1
12507,24663,fig-009845,1
12508,24663,fig-009846,1
12509,24663,fig-009847,1
12510,24663,fig-009848,1
12511,24663,fig-009849,1
12512,24663,fig-009850,1
12513,24663,fig-009851,1
12514,24663,fig-009852,1
12515,24663,fig-009853,1
12516,24664,fig-006331,1
12517,24664,fig-008182,1
12518,24664,fig-008183,1
12519,24664,fig-008184,1
12520,24664,fig-008185,1
12521,24664,fig-008186,1
12522,24664,fig-008187,1
12523,24664,fig-008188,1
12524,24664,fig-008189,1
12525,24664,fig-008190,1
12526,24664,fig-008191,1
12527,24664,fig-008192,1
12528,24664,fig-008193,1
12529,24665,fig-001789,1
12530,24666,fig-001790,1
12531,24667,fig-001791,1
12532,24668,fig-002898,1
12533,24668,fig-002899,1
12534,24669,fig-001930,1
12535,24669,fig-002814,1
12536,24669,fig-002817,1
12537,24669,fig-002818,1
12538,24669,fig-002819,1
12539,24670,fig-002801,1
12540,24670,fig-002802,1
12541,24670,fig-002803,1
12542,24670,fig-002804,1
12543,24671,fig-002802,1
12544,24671,fig-002899,1
12545,24671,fig-002900,1
12546,24671,fig-002901,1
12547,24671,fig-002902,1
12548,24671,fig-002903,1
12549,24672,fig-001944,1
12550,24672,fig-001992,1
12551,24672,fig-002801,1
12552,24672,fig-002802,1
12553,24672,fig-002803,1
12554,24672,fig-002901,1
12555,24672,fig-002904,1
12556,24673,fig-001992,1
12557,24673,fig-002801,1
12558,24673,fig-002803,1
12559,24673,fig-002901,1
12560,24673,fig-002903,1
12561,24673,fig-002906,1
12562,24673,fig-002907,1
12563,24673,fig-002908,1
12564,24673,fig-002909,1
12565,24674,fig-002811,1
12566,24674,fig-002814,1
12567,24674,fig-003080,1
12568,24674,fig-003081,1
12569,24675,fig-006201,1
12570,24675,fig-006202,1
12571,24676,fig-001816,1
12572,24676,fig-005451,1
12573,24676,fig-005452,1
12574,24677,fig-005447,1
12575,24677,fig-005448,1
12576,24677,fig-005449,1
12577,24677,fig-005450,1
12578,24678,fig-001980,1
12579,24678,fig-002188,1
12580,24678,fig-002190,1
12581,24682,fig-000609,1
12582,24682,fig-008033,1
12583,24682,fig-008034,1
12584,24700,fig-001792,1
12585,24709,fig-001793,1
12586,24722,fig-005235,1
12587,24722,fig-010314,1
12588,24770,fig-007760,1
12589,24815,fig-000061,1
12590,24816,fig-004114,1
12591,24816,fig-004115,1
12592,24816,fig-004117,2
12593,24853,fig-008399,1
12594,24853,fig-008404,1
12595,24937,fig-006517,1
12596,24937,fig-006518,1
12597,24938,fig-002118,1
12598,24938,fig-006480,2
12599,24938,fig-006531,1
12600,24939,fig-002118,1
12601,24939,fig-006477,1
12602,24939,fig-006478,1
12603,24939,fig-006511,1
12604,25161,fig-007660,1
12605,25161,fig-007661,1
12606,25197,fig-001794,1
12607,25217,fig-000675,1
12608,25223,fig-001795,1
12609,25224,fig-001796,1
12610,25229,fig-001660,1
12611,25230,fig-003497,1
12612,25230,fig-003498,1
12613,25242,fig-009214,1
12614,25242,fig-009215,1
12615,25242,fig-009216,1
12616,25242,fig-009217,1
12617,25242,fig-009218,1
12618,25242,fig-009219,1
12619,25242,fig-009220,1
12620,25242,fig-009221,1
12621,25242,fig-009222,1
12622,25242,fig-009223,1
12623,25242,fig-009224,1
12624,25255,fig-008051,1
12625,25255,fig-008052,1
12626,25303,fig-002060,1
12627,25303,fig-002131,1
12628,25303,fig-006225,1
12629,25303,fig-006226,1
12630,25303,fig-006227,1
12631,25303,fig-006228,1
12632,25304,fig-002060,1
12633,25304,fig-006193,1
12634,25304,fig-006194,1
12635,25304,fig-006195,1
12636,25304,fig-006196,1
12637,25304,fig-012280,1
12638,25305,fig-006173,1
12639,25305,fig-006180,1
12640,25305,fig-006181,1
12641,25305,fig-006182,1
12642,25305,fig-006183,1
12643,25305,fig-006184,1
12644,25405,fig-003155,1
12645,25405,fig-003156,1
12646,25405,fig-003157,1
12647,25405,fig-003158,1
12648,25407,fig-007654,1
12649,25407,fig-007655,1
12650,25411,fig-001797,1
12651,25480,fig-001798,1
12652,25484,fig-001799,1
12653,25485,fig-008394,1
12654,25486,fig-002905,1
12655,25488,fig-001800,1
12656,25489,fig-001801,1
12657,25490,fig-003294,1
12658,25490,fig-003295,1
12659,25491,fig-001635,1
12660,25491,fig-003293,1
12661,25491,fig-003296,1
12662,25492,fig-001802,1
12663,25493,fig-002638,1
12664,25493,fig-002639,1
12665,25498,fig-010602,1
12666,25499,fig-010603,1
12667,25500,fig-010604,1
12668,25501,fig-010605,1
12669,25502,fig-010606,1
12670,25503,fig-010607,1
12671,25504,fig-010608,1
12672,25505,fig-010609,1
12673,25506,fig-010610,1
12674,25507,fig-010611,1
12675,25508,fig-010612,1
12676,25509,fig-010613,1
12677,25512,fig-002063,1
12678,25512,fig-005128,1
12679,25512,fig-005129,1
12680,25512,fig-005130,1
12681,25513,fig-004743,1
12682,25513,fig-004744,1
12683,25513,fig-004745,1
12684,25513,fig-004746,1
12685,25513,fig-004747,1
12686,25513,fig-004748,1
12687,25514,fig-007566,1
12688,25514,fig-007567,1
12689,25514,fig-007568,1
12690,25514,fig-007569,1
12691,25514,fig-007570,1
12692,25515,fig-004351,1
12693,25515,fig-004517,1
12694,25515,fig-004518,1
12695,25515,fig-010478,1
12696,25516,fig-002330,1
12697,25516,fig-004240,1
12698,25516,fig-004245,1
12699,25516,fig-004263,1
12700,25516,fig-004269,1
12701,25516,fig-005103,1
12702,25516,fig-005104,1
12703,25517,fig-003831,1
12704,25517,fig-010443,1
12705,25518,fig-004284,1
12706,25518,fig-004290,1
12707,25518,fig-004293,1
12708,25518,fig-004325,2
12709,25519,fig-004317,1
12710,25519,fig-004318,1
12711,25519,fig-004319,1
12712,25519,fig-010443,1
12713,25520,fig-001939,1
12714,25520,fig-003499,1
12715,25520,fig-004161,1
12716,25520,fig-004163,1
12717,25520,fig-004164,1
12718,25520,fig-004165,1
12719,25521,fig-001580,1
12720,25521,fig-002523,1
12721,25521,fig-004353,1
12722,25521,fig-004355,1
12723,25521,fig-010443,1
12724,25522,fig-001803,1
12725,25523,fig-001804,1
12726,25524,fig-001805,1
12727,25525,fig-001678,1
12728,25529,fig-001807,1
12729,25530,fig-001808,1
12730,25531,fig-001809,1
12731,25532,fig-001810,1
12732,25572,fig-001811,1
12733,25642,fig-004321,1
12734,25642,fig-004322,1
12735,25642,fig-004323,2
12736,25642,fig-004324,1
12737,25643,fig-004356,1
12738,25643,fig-004357,1
12739,25643,fig-004358,1
12740,25643,fig-004359,1
12741,25643,fig-004360,1
12742,25693,fig-006197,1
12743,25693,fig-006198,1
12744,25693,fig-006199,1
12745,25693,fig-006200,1
12746,25694,fig-006180,1
12747,25694,fig-006183,1
12748,25776,fig-005482,1
12749,25776,fig-005483,1
12750,25776,fig-005484,1
12751,25776,fig-005485,1
12752,25806,fig-002267,1
12753,25806,fig-002277,1
12754,25854,fig-000114,1
12755,25854,fig-000756,1
12756,25854,fig-006950,1
12757,26007,fig-001073,1
12758,26007,fig-004762,1
12759,26007,fig-005157,1
12760,26007,fig-005262,1
12761,26038,fig-001201,1
12762,26048,fig-001812,1
12763,26118,fig-000341,2
12764,26124,fig-001813,1
12765,26132,fig-005489,1
12766,26132,fig-005490,1
12767,26132,fig-005491,1
12768,26132,fig-005492,1
12769,26155,fig-003110,1
12770,26155,fig-003111,1
12771,26155,fig-003112,1
12772,26179,fig-004330,1
12773,26179,fig-004335,1
12774,26211,fig-001814,10
12775,26220,fig-010475,1
12776,26316,fig-001815,1
12777,26317,fig-001816,1
12778,26340,fig-006175,1
12779,26340,fig-006176,1
12780,26340,fig-006177,1
12781,26340,fig-006178,1
12782,26366,fig-001817,1
12783,26542,fig-000457,1
12784,26542,fig-006126,1
12785,26542,fig-006133,1
12786,26543,fig-006076,1
12787,26543,fig-006081,1
12788,26543,fig-006119,1
12789,26544,fig-003274,1
12790,26544,fig-003275,1
12791,26544,fig-003276,1
12792,26545,fig-003268,1
12793,26545,fig-003269,1
12794,26545,fig-003270,1
12795,26549,fig-001818,1
12796,26552,fig-001819,1
12797,26554,fig-001820,1
12798,26558,fig-001821,1
12799,26558,fig-001822,1
12800,26558,fig-001823,1
12801,26558,fig-001824,1
12802,26558,fig-001825,1
12803,26558,fig-001826,1
12804,26558,fig-001827,1
12805,26558,fig-001828,1
12806,26558,fig-001829,1
12807,26558,fig-001830,1
12808,26558,fig-001831,1
12809,26558,fig-001832,1
12810,26558,fig-001833,1
12811,26558,fig-001834,1
12812,26558,fig-001835,1
12813,26558,fig-001836,1
12814,26558,fig-001837,1
12815,26558,fig-001838,1
12816,26558,fig-001839,1
12817,26558,fig-001840,1
12818,26558,fig-001841,1
12819,26558,fig-001842,1
12820,26559,fig-004326,1
12821,26559,fig-004327,1
12822,26559,fig-004328,1
12823,26561,fig-005413,1
12824,26561,fig-005414,1
12825,26561,fig-005415,1
12826,26696,fig-001821,1
12827,26699,fig-001822,1
12828,26701,fig-001823,1
12829,26702,fig-001824,1
12830,26703,fig-001825,1
12831,26704,fig-001826,1
12832,26705,fig-001827,1
12833,26706,fig-001828,1
12834,26707,fig-001829,1
12835,26709,fig-001830,1
12836,26710,fig-001831,1
12837,26711,fig-001832,1
12838,26712,fig-001833,1
12839,26713,fig-001834,1
12840,26714,fig-001835,1
12841,26715,fig-001836,1
12842,26716,fig-001837,1
12843,26717,fig-001838,1
12844,26718,fig-001839,1
12845,26720,fig-001840,1
12846,26721,fig-001841,1
12847,26722,fig-001842,1
12848,26959,fig-009025,2
12849,26960,fig-000977,1
12850,26988,fig-001843,1
12851,27047,fig-001844,1
12852,27208,fig-000014,1
12853,27216,fig-007616,1
12854,27216,fig-007617,1
12855,27216,fig-007618,1
12856,27216,fig-007619,1
12857,27218,fig-001714,1
12858,27218,fig-002045,1
12859,27218,fig-002514,1
12860,27218,fig-002515,1
12861,27218,fig-002524,2
12862,27218,fig-003802,2
12863,27218,fig-004244,1
12864,27218,fig-004252,1
12865,27218,fig-004344,1
12866,27218,fig-004345,1
12867,27218,fig-004346,1
12868,27218,fig-004347,1
12869,27218,fig-004348,1
12870,27218,fig-004349,1
12871,27218,fig-004350,1
12872,27218,fig-004351,1
12873,27218,fig-004352,1
12874,27218,fig-010443,1
12875,27219,fig-001845,1
12876,27257,fig-001846,1
12877,27294,fig-006179,1
12878,27338,fig-001847,1
12879,27339,fig-001848,1
12880,27369,fig-001849,1
12881,27371,fig-001850,1
12882,27372,fig-003088,1
12883,27373,fig-001851,1
12884,27374,fig-001852,1
12885,27375,fig-001853,1
12886,27376,fig-001854,1
12887,27377,fig-001855,1
12888,27378,fig-000787,1
12889,27378,fig-006714,1
12890,27404,fig-005628,1
12891,27404,fig-005642,1
12892,27404,fig-005643,1
12893,27404,fig-005644,1
12894,27449,fig-000871,1
12895,27449,fig-000877,1
12896,27449,fig-002763,1
12897,27450,fig-009641,1
12898,27450,fig-009642,1
12899,27450,fig-009643,1
12900,27450,fig-009644,1
12901,27450,fig-009645,1
12902,27451,fig-001856,1
12903,27489,fig-007662,2
12904,27489,fig-007663,2
12905,27489,fig-007664,2
12906,27489,fig-007665,2
12907,27489,fig-007666,2
12908,27489,fig-007667,2
12909,27489,fig-007668,2
12910,27489,fig-007669,2
12911,27495,fig-009255,1
12912,27495,fig-009258,1
12913,27495,fig-010056,1
12914,27495,fig-010057,1
12915,27626,fig-001857,1
12916,27630,fig-001179,1
12917,27630,fig-007772,1
12918,27630,fig-009305,1
12919,27730,fig-007357,1
12920,27730,fig-007358,1
12921,27730,fig-007359,1
12922,27730,fig-007360,1
12923,27730,fig-007361,1
12924,27730,fig-007362,1
12925,27730,fig-007363,1
12926,27730,fig-007364,1
12927,27752,fig-001858,1
12928,27753,fig-001859,1
12929,27908,fig-001860,1
12930,27911,fig-000334,1
12931,27912,fig-005399,1
12932,27912,fig-005403,1
12933,27912,fig-005615,1
12934,27914,fig-001861,1
12935,27916,fig-001862,1
12936,27919,fig-001863,1
12937,27920,fig-001761,1
12938,27921,fig-000447,1
12939,27930,fig-001864,1
12940,27932,fig-000447,1
12941,27933,fig-002474,1
12942,27934,fig-001865,1
12943,27936,fig-001366,1
12944,27938,fig-000879,1
12945,27939,fig-001490,1
12946,27940,fig-001307,1
12947,27941,fig-010403,1
12948,27942,fig-000878,1
12949,27943,fig-001179,1
12950,27945,fig-001332,1
12951,27946,fig-000669,1
12952,27947,fig-001866,1
12953,27948,fig-002466,1
12954,27949,fig-001867,1
12955,27950,fig-001865,1
12956,27951,fig-002513,1
12957,27952,fig-001868,1
12958,27953,fig-001869,1
12959,27954,fig-000010,1
12960,27956,fig-001870,1
12961,27957,fig-001871,1
12962,27958,fig-001872,1
12963,27964,fig-001873,1
12964,27965,fig-001874,1
12965,27968,fig-010353,1
12966,28035,fig-001875,1
12967,28038,fig-000675,1
12968,28051,fig-006960,1
12969,28058,fig-000111,1
12970,28065,fig-004482,1
12971,28066,fig-002473,1
12972,28069,fig-001876,1
12973,28070,fig-000185,1
12974,28071,fig-008044,1
12975,28072,fig-001170,1
12976,28073,fig-001878,1
12977,28074,fig-001879,1
12978,28075,fig-001880,1
12979,28076,fig-007843,1
12980,28077,fig-001882,1
12981,28092,fig-001883,1
12982,28094,fig-007589,1
12983,28095,fig-001885,1
12984,28096,fig-001886,1
12985,28097,fig-001887,1
12986,28098,fig-001453,1
12987,28099,fig-007487,1
12988,28099,fig-008469,1
12989,28100,fig-002531,1
12990,28101,fig-001889,1
12991,28102,fig-001890,1
12992,28103,fig-001891,1
12993,28104,fig-001887,1
12994,28129,fig-002992,1
12995,28129,fig-002993,1
12996,28157,fig-006256,1
12997,28157,fig-006257,1
12998,28157,fig-006258,1
12999,28157,fig-006259,1
13000,28158,fig-006245,1
13001,28158,fig-006246,1
13002,28158,fig-006247,1
13003,28158,fig-006248,1
13004,28160,fig-010471,1
13005,28161,fig-010461,1
13006,28162,fig-001892,1
13007,28205,fig-006249,1
13008,28205,fig-006250,1
13009,28205,fig-006251,1
13010,28205,fig-006252,1
13011,28265,fig-001893,1
13012,28288,fig-001894,1
13013,28298,fig-001895,1
13014,28301,fig-006263,1
13015,28301,fig-006264,1
13016,28301,fig-006265,1
13017,28301,fig-006266,1
13018,28302,fig-006260,1
13019,28302,fig-006261,1
13020,28302,fig-006262,1
13021,28303,fig-008791,1
13022,28303,fig-008792,1
13023,28303,fig-008793,1
13024,28303,fig-008794,1
13025,28433,fig-009230,1
13026,28433,fig-009231,1
13027,28433,fig-009232,1
13028,28476,fig-008240,1
13029,28476,fig-008241,1
13030,28511,fig-001896,1
13031,28512,fig-003056,1
13032,28646,fig-003955,1
13033,28665,fig-001906,1
13034,28665,fig-002508,1
13035,28665,fig-002559,1
13036,28708,fig-002515,1
13037,28708,fig-002521,2
13038,28708,fig-004437,1
13039,28708,fig-004439,1
13040,28708,fig-010479,1
13041,28778,fig-007690,1
13042,28778,fig-007691,1
13043,28778,fig-007692,1
13044,28778,fig-007694,1
13045,28778,fig-007695,1
